,player_id,player_name,now_cost,position,team,gw1,gw2,gw3,gw4,gw5,gw6,gw7,gw8,gw9,gw10,gw11,gw12
196,197,Sonne,39,DEF,Burnley,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
197,198,Tuanzebe,39,DEF,Burnley,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,1.0,3.0,3.0,1
198,199,Worrall,39,DEF,Burnley,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
199,200,Anthony,55,MID,Burnley,2.0,13.0,6.0,3.0,10.0,6.0,1.0,2.0,2.0,2.0,2.0,2
200,201,Benson,54,MID,Burnley,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
201,202,Bruun Larsen,53,MID,Burnley,1.0,3.0,5.0,0.0,0.0,1.0,1.0,1.0,2.0,1.0,1.0,1
202,203,Boateng,48,MID,Burnley,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
203,204,Churlinov,49,MID,Burnley,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
204,205,Cullen,50,MID,Burnley,4.0,14.0,2.0,3.0,4.0,4.0,6.0,3.0,2.0,1.0,10.0,2
205,206,Edwards,47,MID,Burnley,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0
206,207,Hannibal,48,MID,Burnley,2.0,5.0,2.0,1.0,1.0,1.0,0.0,0.0,4.0,1.0,4.0,0
207,208,Koleosho,50,MID,Burnley,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
208,209,Laurent,49,MID,Burnley,2.0,1.0,0.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,0.0,1
209,210,Tchaouna,49,MID,Burnley,1.0,1.0,3.0,3.0,2.0,2.0,1.0,6.0,0.0,1.0,2.0,2
210,211,A.Ramsey,44,MID,Burnley,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
211,212,Adewumi,45,MID,Burnley,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
212,213,Banel,45,MID,Burnley,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
213,214,Trésor,44,MID,Burnley,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
214,215,Flemming,53,FWD,Burnley,1.0,1.0,0.0,0.0,1.0,0.0,1.0,2.0,13.0,1.0,5.0,2
215,216,Amdouni,48,FWD,Burnley,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
216,217,Foster,50,FWD,Burnley,2.0,2.0,6.0,2.0,6.0,2.0,1.0,0.0,7.0,0.0,0.0,1
217,218,Barnes,43,FWD,Burnley,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
218,219,Obafemi,44,FWD,Burnley,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
219,220,Sánchez,48,GKP,Chelsea,8.0,3.0,6.0,2.0,-3.0,1.0,2.0,5.0,1.0,6.0,6.0,6
220,221,Jörgensen,43,GKP,Chelsea,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
221,222,Penders,40,GKP,Chelsea,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
222,223,Slonina,39,GKP,Chelsea,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
223,224,Cucurella,61,DEF,Chelsea,8.0,5.0,6.0,1.0,0.0,0.0,7.0,8.0,1.0,7.0,6.0,6
224,225,James,56,DEF,Chelsea,5.0,1.0,1.0,1.0,4.0,3.0,4.0,18.0,1.0,7.0,1.0,1
225,226,Chalobah,51,DEF,Chelsea,6.0,8.0,13.0,3.0,8.0,-3.0,0.0,6.0,1.0,7.0,6.0,6
226,227,Colwill,48,DEF,Chelsea,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
227,228,Gusto,49,DEF,Chelsea,1.0,2.0,6.0,0.0,1.0,0.0,5.0,3.0,0.0,6.0,15.0,1
228,229,B.Badiashile,44,DEF,Chelsea,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,0
229,230,Fofana,44,DEF,Chelsea,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,6.0,6.0,0
230,231,M.Sarr,45,DEF,Chelsea,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
231,232,Tosin,42,DEF,Chelsea,0.0,2.0,8.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,10
232,233,Acheampong,39,DEF,Chelsea,9.0,0.0,0.0,0.0,0.0,0.0,2.0,14.0,2.0,0.0,0.0,0
233,234,Anselmino,40,DEF,Chelsea,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
234,235,Palmer,103,MID,Chelsea,3.0,0.0,0.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
235,236,Neto,71,MID,Chelsea,3.0,7.0,3.0,2.0,1.0,2.0,2.0,12.0,8.0,3.0,9.0,8
236,237,Enzo,67,MID,Chelsea,3.0,10.0,12.0,4.0,1.0,9.0,2.0,0.0,2.0,2.0,3.0,11
237,238,Estêvão,65,MID,Chelsea,0.0,5.0,3.0,0.0,1.0,3.0,8.0,3.0,1.0,1.0,4.0,0
238,239,Gittens,61,MID,Chelsea,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,6
239,240,Nkunku,59,MID,Chelsea,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
240,241,Caicedo,60,MID,Chelsea,5.0,8.0,4.0,12.0,4.0,2.0,10.0,1.0,2.0,10.0,2.0,0
241,242,Dewsbury-Hall,49,MID,Everton,2.0,2.0,12.0,2.0,1.0,1.0,0.0,2.0,2.0,2.0,9.0,13
242,243,George,49,MID,Chelsea,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
243,244,Lavia,49,MID,Chelsea,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0
244,245,Mudryk,49,MID,Chelsea,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
245,246,Andrey Santos,45,MID,Chelsea,1.0,1.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,5
246,247,D.Essugo,43,MID,Chelsea,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
247,248,Paez,45,MID,Chelsea,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
248,249,João Pedro,75,FWD,Chelsea,2.0,15.0,9.0,7.0,2.0,2.0,2.0,2.0,2.0,9.0,7.0,1
249,250,Delap,62,FWD,Chelsea,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2
250,251,N.Jackson,65,FWD,Chelsea,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
251,252,Marc Guiu,42,FWD,Chelsea,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,1.0,4
252,253,Henderson,50,GKP,Crystal Palace,6.0,2.0,7.0,6.0,1.0,3.0,2.0,1.0,2.0,6.0,9.0,6
253,254,Benitez,40,GKP,Crystal Palace,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
254,255,Matthews,39,GKP,Crystal Palace,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
255,256,Muñoz,59,DEF,Crystal Palace,5.0,5.0,9.0,5.0,2.0,2.0,8.0,10.0,2.0,6.0,6.0,14
256,257,Lacroix,50,DEF,Crystal Palace,8.0,3.0,11.0,6.0,2.0,4.0,3.0,1.0,4.0,8.0,6.0,11
257,258,Mitchell,50,DEF,Crystal Palace,9.0,1.0,6.0,6.0,8.0,4.0,1.0,1.0,2.0,6.0,11.0,6
258,259,Sosa,48,DEF,Crystal Palace,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
259,260,Guéhi,51,DEF,Crystal Palace,6.0,2.0,15.0,6.0,7.0,7.0,3.0,4.0,4.0,10.0,0.0,5
260,261,Richards,46,DEF,Crystal Palace,6.0,2.0,8.0,6.0,4.0,4.0,3.0,3.0,2.0,6.0,8.0,6
261,262,Chadi Riad,40,DEF,Crystal Palace,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
262,263,Clyne,38,DEF,Crystal Palace,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
263,264,Holding,40,DEF,Crystal Palace,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
264,265,Kporha,40,DEF,Crystal Palace,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
265,266,Eze,77,MID,Arsenal,3.0,0.0,1.0,6.0,4.0,2.0,6.0,3.0,11.0,3.0,2.0,20
266,267,Sarr,67,MID,Crystal Palace,3.0,8.0,7.0,0.0,0.0,11.0,7.0,2.0,2.0,3.0,3.0,3
267,268,Doucouré,49,MID,Crystal Palace,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
268,269,Esse,47,MID,Crystal Palace,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
269,270,Hughes,48,MID,Crystal Palace,2.0,1.0,2.0,3.0,2.0,1.0,0.0,0.0,1.0,1.0,1.0,1
270,271,Kamada,50,MID,Crystal Palace,0.0,0.0,6.0,3.0,2.0,5.0,4.0,2.0,2.0,5.0,3.0,3
271,272,Lerma,49,MID,Crystal Palace,1.0,1.0,1.0,3.0,0.0,1.0,1.0,0.0,1.0,10.0,2.0,1
272,273,Wharton,50,MID,Crystal Palace,3.0,2.0,1.0,0.0,7.0,3.0,3.0,2.0,2.0,0.0,3.0,6
273,274,Agbinone,44,MID,Crystal Palace,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
274,275,Ahamada,44,MID,Crystal Palace,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
275,276,Devenny,43,MID,Crystal Palace,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1
276,277,Ebiowei,45,MID,Crystal Palace,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
277,278,J.Rak-Sakyi,44,MID,Crystal Palace,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
278,279,M.França,45,MID,Crystal Palace,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
279,280,Ozoh,45,MID,Crystal Palace,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
280,281,Rodney,45,MID,Crystal Palace,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
281,282,Umeh,45,MID,Crystal Palace,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
282,283,Mateta,81,FWD,Crystal Palace,1.0,2.0,5.0,2.0,6.0,2.0,2.0,17.0,2.0,9.0,2.0,1
283,284,Nketiah,54,FWD,Crystal Palace,0.0,0.0,0.0,0.0,1.0,4.0,1.0,1.0,1.0,0.0,0.0,1
284,285,Édouard,50,FWD,Crystal Palace,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
285,286,Marsh,45,FWD,Crystal Palace,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
286,287,Pickford,55,GKP,Everton,2.0,15.0,1.0,6.0,1.0,2.0,3.0,2.0,1.0,2.0,7.0,10
287,288,Travers,44,GKP,Everton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
288,289,Tyrer,39,GKP,Everton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
289,290,Branthwaite,53,DEF,Everton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
290,291,Tarkowski,54,DEF,Everton,4.0,8.0,3.0,8.0,3.0,1.0,5.0,3.0,1.0,2.0,5.0,8
291,292,Mykolenko,49,DEF,Everton,0.0,0.0,1.0,0.0,1.0,1.0,4.0,1.0,1.0,2.0,6.0,9
292,293,O'Brien,49,DEF,Everton,2.0,6.0,1.0,6.0,1.0,2.0,5.0,1.0,1.0,2.0,1.0,6
293,294,Coleman,43,DEF,Everton,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
294,295,Keane,45,DEF,Everton,2.0,8.0,3.0,6.0,1.0,11.0,4.0,1.0,1.0,4.0,15.0,9
295,296,Patterson,44,DEF,Everton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
296,297,Dixon,39,DEF,Everton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
297,298,Welch,39,DEF,Everton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
298,299,Ndiaye,66,MID,Everton,2.0,8.0,7.0,5.0,6.0,2.0,7.0,4.0,2.0,9.0,3.0,3
299,300,McNeil,55,MID,Everton,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1
300,301,Alcaraz,52,MID,Everton,1.0,1.0,1.0,0.0,1.0,0.0,1.0,2.0,1.0,0.0,0.0,1
301,302,Gana,54,MID,Everton,2.0,3.0,2.0,3.0,10.0,2.0,2.0,2.0,2.0,4.0,10.0,-2
302,303,Garner,50,MID,Everton,2.0,10.0,4.0,5.0,4.0,7.0,1.0,3.0,1.0,2.0,3.0,6
303,304,Iroegbunam,49,MID,Everton,2.0,2.0,1.0,2.0,0.0,0.0,4.0,1.0,0.0,1.0,5.0,1
304,305,Armstrong,45,MID,Everton,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
305,306,Bates,44,MID,Everton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
306,307,Ebere,44,MID,Everton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
307,308,Heath,45,MID,Everton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
308,309,Metcalfe,45,MID,Everton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
309,310,Barry,57,FWD,Everton,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,2
310,311,Beto,51,FWD,Everton,2.0,0.0,7.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,1
311,312,Y.Chermiti,49,FWD,Everton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
312,313,Sherif,44,FWD,Everton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
313,314,Leno,50,GKP,Fulham,3.0,3.0,2.0,8.0,1.0,1.0,2.0,3.0,2.0,7.0,2.0,5
314,315,Benda,40,GKP,Fulham,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
315,316,Robinson,49,DEF,Fulham,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
316,317,Andersen,45,DEF,Fulham,2.0,4.0,3.0,10.0,4.0,3.0,3.0,1.0,0.0,6.0,3.0,10
317,318,Bassey,45,DEF,Fulham,1.0,2.0,1.0,9.0,4.0,0.0,1.0,1.0,1.0,6.0,2.0,9
318,319,Castagne,43,DEF,Fulham,1.0,2.0,0.0,0.0,0.0,3.0,1.0,2.0,1.0,0.0,0.0,1
319,320,Diop,43,DEF,Fulham,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0
320,321,J.Cuenca,43,DEF,Fulham,2.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,0
321,322,Tete,45,DEF,Fulham,2.0,2.0,3.0,6.0,2.0,0.0,0.0,0.0,2.0,6.0,3.0,6
322,323,Amissah,39,DEF,Fulham,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
323,324,Iwobi,64,MID,Fulham,2.0,7.0,1.0,3.0,13.0,2.0,2.0,4.0,1.0,3.0,2.0,3
324,325,Smith Rowe,56,MID,Fulham,1.0,6.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
325,326,Adama,52,MID,Fulham,1.0,0.0,1.0,1.0,0.0,2.0,1.0,1.0,2.0,1.0,1.0,0
326,327,Andreas,53,MID,Fulham,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
327,328,Sessegnon,54,MID,Fulham,0.0,2.0,2.0,3.0,5.0,2.0,9.0,2.0,4.0,14.0,4.0,3
328,329,Wilson,52,MID,Fulham,5.0,1.0,1.0,1.0,9.0,1.0,3.0,2.0,0.0,10.0,1.0,2
329,330,Berge,49,MID,Fulham,2.0,2.0,2.0,4.0,2.0,2.0,2.0,2.0,2.0,5.0,2.0,3
330,331,Cairney,49,MID,Fulham,0.0,0.0,0.0,1.0,1.0,0.0,2.0,2.0,1.0,1.0,0.0,0
331,332,Lukić,50,MID,Fulham,2.0,3.0,1.0,6.0,1.0,4.0,1.0,0.0,9.0,0.0,0.0,0
332,333,Godo,45,MID,Fulham,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
333,334,Harris,45,MID,Fulham,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
334,335,King,45,MID,Fulham,2.0,2.0,2.0,1.0,1.0,1.0,3.0,2.0,1.0,3.0,1.0,3
335,336,Reed,43,MID,Fulham,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
336,337,Raúl,62,FWD,Fulham,2.0,1.0,1.0,1.0,1.0,6.0,0.0,2.0,5.0,5.0,1.0,6
337,338,Muniz,54,FWD,Fulham,7.0,0.0,1.0,2.0,5.0,0.0,0.0,0.0,0.0,1.0,1.0,0
338,339,Meslier,43,GKP,Leeds,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
339,340,Cairns,39,GKP,Leeds,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
340,341,Darlow,40,GKP,Leeds,0.0,0.0,0.0,3.0,3.0,2.0,1.0,1.0,0.0,0.0,0.0,0
341,342,Bogle,45,DEF,Leeds,6.0,-1.0,6.0,2.0,4.0,3.0,3.0,1.0,2.0,1.0,1.0,0
342,343,Struijk,44,DEF,Leeds,8.0,0.0,6.0,2.0,4.0,3.0,1.0,0.0,0.0,0.0,1.0,0
343,344,Bijol,39,DEF,Leeds,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,1.0,0
344,345,Bornauw,39,DEF,Leeds,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
345,346,Byram,39,DEF,Leeds,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
346,347,Gudmundsson,40,DEF,Leeds,9.0,-1.0,9.0,0.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1
347,348,Rodon,41,DEF,Leeds,7.0,2.0,7.0,4.0,2.0,7.0,1.0,1.0,13.0,1.0,1.0,3
348,349,Schmidt,40,DEF,Leeds,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
349,350,Aaronson,54,MID,Leeds,1.0,1.0,1.0,5.0,2.0,4.0,5.0,2.0,11.0,2.0,7.0,2
350,351,Gnonto,52,MID,Leeds,3.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
351,352,Harrison,51,MID,Leeds,1.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0
352,353,James,53,MID,Leeds,3.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1
353,354,Ampadu,49,MID,Leeds,3.0,0.0,0.0,4.0,4.0,1.0,3.0,2.0,4.0,1.0,2.0,4
354,355,Greenwood,49,MID,Leeds,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
355,356,Gruev,48,MID,Leeds,1.0,2.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
356,357,Ramazani,49,MID,Leeds,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
357,358,Tanaka,48,MID,Leeds,3.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,3.0,2.0,0.0,2
358,359,Crew,45,MID,Leeds,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
359,360,Gelhardt,45,MID,Leeds,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
360,361,Gyabi,45,MID,Leeds,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
361,362,Piroe,50,FWD,Leeds,2.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1
362,363,Bamford,49,FWD,Leeds,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
363,364,Mateo Joseph,50,FWD,Leeds,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
364,365,Nmecha,50,FWD,Leeds,5.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,8.0,8
365,366,A.Becker,54,GKP,Liverpool,1.0,1.0,8.0,6.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,2
366,367,Mamardashvili,43,GKP,Liverpool,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,7.0,7.0,0
367,368,Pécsi,39,GKP,Liverpool,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
368,369,Woodman,39,GKP,Liverpool,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
369,370,Frimpong,57,DEF,Liverpool,1.0,0.0,0.0,4.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0
370,371,Kerkez,57,DEF,Liverpool,0.0,1.0,6.0,0.0,4.0,1.0,1.0,1.0,6.0,0.0,1.0,1
371,372,Robertson,58,DEF,Liverpool,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,8.0,0.0,1
372,373,Virgil,60,DEF,Liverpool,3.0,3.0,8.0,8.0,4.0,2.0,1.0,3.0,3.0,5.0,1.0,3
373,374,Konaté,54,DEF,Liverpool,1.0,0.0,6.0,9.0,4.0,3.0,1.0,3.0,3.0,8.0,1.0,0
374,375,Bradley,50,DEF,Liverpool,0.0,0.0,0.0,0.0,2.0,1.0,0.0,2.0,4.0,6.0,0.0,0
375,376,Gomez,49,DEF,Liverpool,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0
376,377,Tsimikas,48,DEF,Liverpool,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
377,378,Nallo,38,DEF,Liverpool,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
378,379,R.Williams,38,DEF,Liverpool,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
379,380,Ramsay,38,DEF,Liverpool,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
380,381,M.Salah,142,MID,Liverpool,8.0,5.0,3.0,9.0,5.0,2.0,2.0,2.0,6.0,10.0,2.0,2
381,382,Wirtz,80,MID,Liverpool,2.0,2.0,3.0,3.0,0.0,2.0,1.0,1.0,2.0,1.0,2.0,0
382,383,Luis Díaz,80,MID,Liverpool,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
383,384,Gakpo,75,MID,Liverpool,7.0,10.0,3.0,3.0,2.0,1.0,7.0,7.0,2.0,3.0,1.0,2
384,385,Chiesa,64,MID,Liverpool,6.0,1.0,1.0,1.0,0.0,5.0,0.0,4.0,1.0,0.0,1.0,0
385,386,Mac Allister,63,MID,Liverpool,5.0,0.0,3.0,1.0,2.0,2.0,2.0,2.0,1.0,6.0,1.0,2
386,387,Szoboszlai,66,MID,Liverpool,2.0,2.0,13.0,3.0,1.0,5.0,1.0,4.0,10.0,2.0,1.0,2
387,388,C.Jones,54,MID,Liverpool,1.0,2.0,4.0,0.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,2
388,389,Elliott,53,MID,Aston Villa,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0
389,390,Gravenberch,56,MID,Liverpool,0.0,7.0,2.0,3.0,15.0,8.0,2.0,2.0,0.0,11.0,2.0,1
390,391,Gannon-Doak,49,MID,Bournemouth,0.0,0.0,0.0,0.0,0.0,1.0,4.0,1.0,0.0,1.0,0.0,0
391,392,Endo,49,MID,Liverpool,4.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
392,393,Bajcetic,43,MID,Liverpool,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
393,394,McConnell,44,MID,Liverpool,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
394,395,Morton,45,MID,Liverpool,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
395,396,Nyoni,43,MID,Liverpool,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
396,397,Darwin,65,FWD,Liverpool,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
397,398,Danns,43,FWD,Liverpool,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
398,399,Ederson M.,53,GKP,Man City,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
399,400,Ortega Moreno,48,GKP,Man City,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
400,401,Bettinelli,40,GKP,Man City,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
401,402,Aït-Nouri,57,DEF,Man City,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
402,403,Gvardiol,58,DEF,Man City,0.0,0.0,0.0,6.0,4.0,2.0,12.0,0.0,2.0,2.0,6.0,1
403,404,Akanji,54,DEF,Man City,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
